"","Country","Export","Year","import","Net","Region","shape"
"119504","Ukraine",41949382403,2005,41678927547,270454856,"Europe & Central Asia","Other"
"119521","Uruguay",5279006692,2005,4943843929,335162763,"Latin America & Caribbean","Other"
"119538","Uzbekistan",5409530613,2005,4537802577,871728036,"Europe & Central Asia","Other"
"119555","Vietnam",36712091438,2005,38623129914,-1911038476,"East Asia & Pacific","Other"
"119572","Vanuatu",179247165.6,2005,216401912,-37154746.4,"East Asia & Pacific","Other"
"119589","Samoa",135205004.1,2005,225957297.1,-90752293,"East Asia & Pacific","Other"
"119606","South Africa",68145493414,2005,68804583608,-659090194,"Sub-Saharan Africa","Other"
"119623","Zambia",2550444808,2005,2632001949,-81557141,"Sub-Saharan Africa","Other"
"119640","Zimbabwe",1930796900,2005,2445682100,-514885200,"Sub-Saharan Africa","Other"
"119647","Afghanistan",1764976732,2006,5193914594,-3428937862,"South Asia","Other"
"119657","Angola",33245105956,2006,16320505275,16924600681,"Sub-Saharan Africa","Other"
"119674","Albania",2242664372,2006,4364191251,-2121526879,"Europe & Central Asia","Other"
"119691","United Arab Emirates",1.52434e+11,2006,1.1293e+11,3.9504e+10,"Middle East & North Africa","Other"
"119708","Argentina",53550250227,2006,40480743016,13069507211,"Latin America & Caribbean","Other"
"119725","Armenia",1491343148,2006,2505910484,-1014567336,"Europe & Central Asia","Other"
"119742","Australia",1.48419e+11,2006,1.61971e+11,-1.3552e+10,"East Asia & Pacific","Other"
"119759","Austria",1.70827e+11,2006,1.58748e+11,1.2079e+10,"Europe & Central Asia","Other"
"119776","Azerbaijan",13954555630,2006,8132639355,5821916275,"Europe & Central Asia","Other"
"119793","Burundi",92956376.48,2006,446954632.1,-353998255.62,"Sub-Saharan Africa","Other"
"119810","Belgium",3.10274e+11,2006,2.94995e+11,1.5279e+10,"Europe & Central Asia","Other"
"119827","Benin",952781473.6,2006,1456520213,-503738739.4,"Sub-Saharan Africa","Other"
"119844","Burkina Faso",673239521.3,2006,1476327435,-803087913.7,"Sub-Saharan Africa","Other"
"119861","Bangladesh",11744907683,2006,15626727219,-3881819536,"South Asia","Other"
"119878","Bulgaria",16150901045,2006,22026999295,-5876098250,"Europe & Central Asia","Other"
"119895","Bahrain",15662234043,2006,11559042553,4103191490,"Middle East & North Africa","Other"
"119912","Bosnia and Herzegovina",4505419793,2006,8107497915,-3602078122,"Europe & Central Asia","Other"
"119929","Belarus",22195244755,2006,23737156177,-1541911422,"Europe & Central Asia","Other"
"119946","Belize",744269450,2006,750575100,-6305650,"Latin America & Caribbean","Other"
"119963","Bolivia",4783632142,2006,3752327058,1031305084,"Latin America & Caribbean","Other"
"119980","Brazil",1.59216e+11,2006,1.29233e+11,2.9983e+10,"Latin America & Caribbean","Target"
"119997","Barbados",1938700000,2006,2131850000,-193150000,"Latin America & Caribbean","Other"
"120014","Bhutan",488540499.3,2006,531258319.9,-42717820.6,"South Asia","Other"
"120031","Botswana",5291779461,2006,3451273001,1840506460,"Sub-Saharan Africa","Other"
"120048","Central African Republic",209094018.8,2006,322489945.8,-113395927,"Sub-Saharan Africa","Other"
"120065","Canada",4.64728e+11,2006,4.29507e+11,3.5221e+10,"North America","Other"
"120082","Switzerland",2.43432e+11,2006,2.06957e+11,3.6475e+10,"Europe & Central Asia","Other"
"120099","Chile",67789580749,2006,45358377418,22431203331,"Latin America & Caribbean","Other"
"120116","China",9.91731e+11,2006,7.82812e+11,2.08919e+11,"East Asia & Pacific","Target"
"120133","Cameroon",4962622165,2006,5092288035,-129665870,"Sub-Saharan Africa","Other"
"120150","Colombia",28652849671,2006,35415206585,-6762356914,"Latin America & Caribbean","Other"
"120167","Comoros",61659830.31,2006,187858360.6,-126198530.29,"Sub-Saharan Africa","Other"
"120184","Costa Rica",9838020320,2006,10561774137,-723753817,"Latin America & Caribbean","Other"
"120201","Cuba",9.87e+09,2006,9.744e+09,1.26e+08,"Latin America & Caribbean","Other"
"120218","Cyprus",10726044411,2006,11315154937,-589110526,"Europe & Central Asia","Other"
"120235","Czech Republic",1.01341e+11,2006,97081245906,4259754094,"Europe & Central Asia","Other"
"120252","Germany",1.23672e+12,2006,1.07763e+12,1.5909e+11,"Europe & Central Asia","Other"
"120269","Djibouti",0,2006,0,0,"Middle East & North Africa","Other"
"120286","Dominica",144444444.4,2006,198888888.9,-54444444.5,"Latin America & Caribbean","Other"
"120288","Denmark",1.43508e+11,2006,1.31928e+11,1.158e+10,"Europe & Central Asia","Other"
"120305","Dominican Republic",10758308303,2006,13547148374,-2788840071,"Latin America & Caribbean","Other"
"120322","Algeria",57121832854,2006,25651596273,31470236581,"Middle East & North Africa","Other"
"120339","Ecuador",14196499000,2006,13748900000,447599000,"Latin America & Caribbean","Other"
"120356","Eritrea",83564227.64,2006,464617886.2,-381053658.56,"Sub-Saharan Africa","Other"
"120373","Spain",3.14519e+11,2006,3.89321e+11,-7.4802e+10,"Europe & Central Asia","Other"
"120390","Estonia",10769957722,2006,12490803789,-1720846067,"Europe & Central Asia","Other"
"120407","Ethiopia",0,2006,0,0,"Sub-Saharan Africa","Other"
"120424","Finland",93487642705,2006,84481244511,9006398194,"Europe & Central Asia","Other"
"120441","Fiji",1548432994,2006,2107268253,-558835259,"East Asia & Pacific","Other"
"120458","France",6.477e+11,2006,6.5311e+11,-5.41e+09,"Europe & Central Asia","Other"
"120475","Gabon",6250057134,2006,2897165198,3352891936,"Sub-Saharan Africa","Other"
"120492","Georgia",2545570160,2006,4416173607,-1870603447,"Europe & Central Asia","Other"
"120508","Ghana",5141627932,2006,8312720240,-3171092308,"Sub-Saharan Africa","Other"
"120525","Guinea",1005390435,2006,1922724933,-917334498,"Sub-Saharan Africa","Other"
"120542","Guinea-Bissau",76043478.35,2006,163350841.8,-87307363.45,"Sub-Saharan Africa","Other"
"120559","Equatorial Guinea",8303800359,2006,3652042752,4651757607,"Sub-Saharan Africa","Other"
"120576","Greece",57872321666,2006,86576754610,-28704432944,"Europe & Central Asia","Other"
"120593","Grenada",162306481.5,2006,402395592.6,-240089111.1,"Latin America & Caribbean","Other"
"120610","Guatemala",7537173335,2006,12662799253,-5125625918,"Latin America & Caribbean","Other"
"120627","Guyana",734648328.6,2006,1095792587,-361144258.4,"Latin America & Caribbean","Other"
"120644","Honduras",6077299865,2006,8356510679,-2279210814,"Latin America & Caribbean","Other"
"120661","Croatia",19999873834,2006,23398053702,-3398179868,"Europe & Central Asia","Other"
"120678","Haiti",689118571,2006,2141664616,-1452546045,"Latin America & Caribbean","Other"
"120695","Hungary",85298013214,2006,86552740149,-1254726935,"Europe & Central Asia","Other"
"120712","Indonesia",1.13143e+11,2006,93411753739,19731246261,"East Asia & Pacific","Other"
"120729","India",1.99974e+11,2006,2.29955e+11,-2.9981e+10,"South Asia","Target"
"120746","Ireland",1.83351e+11,2006,1.64678e+11,1.8673e+10,"Europe & Central Asia","Other"
"120763","Iraq",33242357812,2006,25156254525,8086103287,"Middle East & North Africa","Other"
"120779","Iceland",5305963961,2006,8231507890,-2925543929,"Europe & Central Asia","Other"
"120796","Israel",62819695678,2006,62598411060,221284618,"Middle East & North Africa","Other"
"120813","Italy",5.09513e+11,2006,5.2576e+11,-1.6247e+10,"Europe & Central Asia","Other"
"120830","Jamaica",4776418816,2006,7214233687,-2437814871,"Latin America & Caribbean","Other"
"120847","Jordan",8201269394,2006,13231029619,-5029760225,"Middle East & North Africa","Other"
"120864","Japan",7.19102e+11,2006,6.55042e+11,6.406e+10,"East Asia & Pacific","Other"
"120880","Kazakhstan",41291971411,2006,32788937849,8503033562,"Europe & Central Asia","Other"
"120897","Kenya",5935981293,2006,8329130883,-2393149590,"Sub-Saharan Africa","Other"
"120914","Cambodia",4989881265,2006,5530235561,-540354296,"East Asia & Pacific","Other"
"120931","Kiribati",12048192.77,2006,98644578.31,-86596385.54,"East Asia & Pacific","Other"
"120936","Kuwait",66560992419,2006,24541695382,42019297037,"Middle East & North Africa","Other"
"120953","Lebanon",7968070525,2006,12251482228,-4283411703,"Middle East & North Africa","Other"
"120970","Liberia",922573400,2006,2178607000,-1256033600,"Sub-Saharan Africa","Other"
"120987","Libya",40429811206,2006,15554049939,24875761267,"Middle East & North Africa","Other"
"121004","Sri Lanka",8520291702,2006,11632237688,-3111945986,"South Asia","Other"
"121021","Lesotho",0,2006,0,0,"Sub-Saharan Africa","Other"
"121038","Lithuania",16806254612,2006,19907525662,-3101271050,"Europe & Central Asia","Other"
"121055","Luxembourg",74753899134,2006,61225635428,13528263706,"Europe & Central Asia","Other"
"121072","Latvia",8573078756,2006,13006613995,-4433535239,"Europe & Central Asia","Other"
"121089","Morocco",22483549354,2006,26592092080,-4108542726,"Middle East & North Africa","Other"
"121106","Moldova",1542446634,2006,3132123128,-1589676494,"Europe & Central Asia","Other"
"121123","Madagascar",1639789578,2006,2524543112,-884753534,"Sub-Saharan Africa","Other"
"121140","Maldives",777109375,2006,1046484375,-269375000,"South Asia","Other"
"121157","Mexico",2.66526e+11,2006,2.80595e+11,-1.4069e+10,"Latin America & Caribbean","Other"
"121174","Marshall Islands",43845857.72,2006,132092388.1,-88246530.38,"East Asia & Pacific","Other"
"121176","Mali",1961540293,2006,2245728118,-284187825,"Sub-Saharan Africa","Other"
"121193","Malta",8341989713,2006,8570066491,-228076778,"Middle East & North Africa","Other"
"121209","Myanmar",22782752.44,2006,13175715.94,9607036.5,"East Asia & Pacific","Other"
"121226","Montenegro",1104045916,2006,2107656505,-1003610589,"Europe & Central Asia","Other"
"121243","Mongolia",2029426100,2006,1826066274,203359826,"East Asia & Pacific","Other"
"121260","Mozambique",2511650688,2006,3406697254,-895046566,"Sub-Saharan Africa","Other"
"121277","Mauritania",1.42e+09,2006,1573298585,-153298585,"Sub-Saharan Africa","Other"
"121294","Mauritius",4107909335,2006,4823089368,-715180033,"Sub-Saharan Africa","Other"
"121311","Malawi",705004282.7,2006,1468318218,-763313935.3,"Sub-Saharan Africa","Other"
"121328","Malaysia",1.82516e+11,2006,1.4706e+11,3.5456e+10,"East Asia & Pacific","Other"
"121345","Namibia",3627795200,2006,3315952743,311842457,"Sub-Saharan Africa","Other"
"121362","Niger",598517738.2,2006,1076113317,-477595578.8,"Sub-Saharan Africa","Other"
"121379","Nigeria",69688762822,2006,30812594226,38876168596,"Sub-Saharan Africa","Other"
"121396","Nicaragua",2114772100,2006,3790567319,-1675795219,"Latin America & Caribbean","Other"
"121413","Netherlands",5.03415e+11,2006,4.39964e+11,6.3451e+10,"Europe & Central Asia","Other"
"121430","Norway",1.54283e+11,2006,95765050754,58517949246,"Europe & Central Asia","Other"
"121447","Nepal",1216071411,2006,2832075349,-1616003938,"South Asia","Other"
"121464","New Zealand",33025095649,2006,33455677323,-430581674,"East Asia & Pacific","Other"
"121481","Oman",20905071521,2006,11784135241,9120936280,"Middle East & North Africa","Other"
"121498","Pakistan",19400851368,2006,29577339842,-10176488474,"South Asia","Other"
"121515","Panama",12004967500,2006,13011610600,-1006643100,"Latin America & Caribbean","Other"
"121532","Peru",27068649606,2006,18835277591,8233372015,"Latin America & Caribbean","Other"
"121549","Philippines",56923378308,2006,59104487846,-2181109538,"East Asia & Pacific","Other"
"121566","Palau",86206935.41,2006,153880859.4,-67673923.99,"East Asia & Pacific","Other"
"121569","Papua New Guinea",0,2006,0,0,"East Asia & Pacific","Other"
"121586","Poland",1.30536e+11,2006,1.37649e+11,-7.113e+09,"Europe & Central Asia","Other"
"121603","Portugal",62397114540,2006,79580740183,-17183625643,"Europe & Central Asia","Other"
"121620","Paraguay",6216897492,2006,5162332824,1054564668,"Latin America & Caribbean","Other"
"121637","Qatar",38244780220,2006,21767307692,16477472528,"Middle East & North Africa","Other"
"121654","Romania",39604948380,2006,54345176219,-14740227839,"Europe & Central Asia","Other"
"121671","Rwanda",383005356.3,2006,786621166.9,-403615810.6,"Sub-Saharan Africa","Other"
"121688","Saudi Arabia",2.25507e+11,2006,1.13495e+11,1.12012e+11,"Middle East & North Africa","Other"
"121705","Sudan",6832645406,2006,9554284642,-2721639236,"Sub-Saharan Africa","Other"
"121722","Senegal",3036158353,2006,5106120395,-2069962042,"Sub-Saharan Africa","Other"
"121739","Singapore",3.40091e+11,2006,2.96016e+11,4.4075e+10,"East Asia & Pacific","Other"
"121756","Solomon Islands",165043695.4,2006,261396938,-96353242.6,"East Asia & Pacific","Other"
"121773","Sierra Leone",317931420.7,2006,472171800.5,-154240379.8,"Sub-Saharan Africa","Other"
"121790","El Salvador",4150320000,2006,7602490000,-3452170000,"Latin America & Caribbean","Other"
"121807","San Marino",0,2006,0,0,"Europe & Central Asia","Other"
"121823","Somalia",0,2006,0,0,"Sub-Saharan Africa","Other"
"121830","Serbia",9263889923,2006,15487442253,-6223552330,"Europe & Central Asia","Other"
"121843","South Sudan",0,2006,0,0,"Sub-Saharan Africa","Other"
"121844","Sao Tome and Principe",0,2006,0,0,"Sub-Saharan Africa","Other"
"121861","Suriname",1385355542,2006,1192914677,192440865,"Latin America & Caribbean","Other"
"121878","Slovenia",25611438841,2006,25630375737,-18936896,"Europe & Central Asia","Other"
"121895","Sweden",2.02413e+11,2006,1.70531e+11,3.1882e+10,"Europe & Central Asia","Other"
"121912","Seychelles",857524992.3,2006,1021807961,-164282968.7,"Sub-Saharan Africa","Other"
"121923","Chad",3531766075,2006,3587012215,-55246140,"Sub-Saharan Africa","Other"
"121940","Togo",841488832,2006,1236142982,-394654150,"Sub-Saharan Africa","Other"
"121957","Thailand",1.52293e+11,2006,1.45056e+11,7.237e+09,"East Asia & Pacific","Other"
"121974","Tajikistan",1645949551,2006,2349017706,-703068155,"Europe & Central Asia","Other"
"121991","Turkmenistan",3608775982,2006,1781062356,1827713626,"Europe & Central Asia","Other"
"122008","Timor-Leste",2733300000,2006,894300000,1.839e+09,"East Asia & Pacific","Other"
"122020","Tonga",42550151.82,2006,151728607.7,-109178455.88,"East Asia & Pacific","Other"
"122037","Tunisia",15823365890,2006,16470999249,-647633359,"Middle East & North Africa","Other"
"122054","Turkey",1.19616e+11,2006,1.46413e+11,-2.6797e+10,"Europe & Central Asia","Other"
"122071","Tanzania",3434320449,2006,4541767354,-1107446905,"Sub-Saharan Africa","Other"
"122088","Uganda",1518772912,2006,2819509192,-1300736280,"Sub-Saharan Africa","Other"
"122105","Ukraine",47525544554,2006,50931089109,-3405544555,"Europe & Central Asia","Other"
"122122","Uruguay",5932087138,2006,6201611243,-269524105,"Latin America & Caribbean","Other"
"122139","Uzbekistan",6328126538,2006,5365211006,962915532,"Europe & Central Asia","Other"
"122156","Vietnam",44944777029,2006,46856276474,-1911499445,"East Asia & Pacific","Other"
"122173","Vanuatu",181334552.9,2006,212073665.4,-30739112.5,"East Asia & Pacific","Other"
"122190","Samoa",148828094.4,2006,265632225.6,-116804131.2,"East Asia & Pacific","Other"
"122207","South Africa",79519161190,2006,84217086318,-4697925128,"Sub-Saharan Africa","Other"
"122224","Zambia",4157837751,2006,3222874997,934962754,"Sub-Saharan Africa","Other"
"122241","Zimbabwe",1957416600,2006,2551253800,-593837200,"Sub-Saharan Africa","Other"
"122248","Afghanistan",1863570257,2007,6070565724,-4206995467,"South Asia","Other"
"122258","Angola",44319695565,2007,26207276866,18112418699,"Sub-Saharan Africa","Other"
"122275","Albania",3016115601,2007,5867635984,-2851520383,"Europe & Central Asia","Other"
"122292","United Arab Emirates",1.8669e+11,2007,1.66134e+11,2.0556e+10,"Middle East & North Africa","Other"
"122309","Argentina",65162321195,2007,52567536062,12594785133,"Latin America & Caribbean","Other"
"122326","Armenia",1766287388,2007,3604341803,-1838054415,"Europe & Central Asia","Other"
"122343","Australia",1.72357e+11,2007,1.86384e+11,-1.4027e+10,"East Asia & Pacific","Other"
"122360","Austria",2.043e+11,2007,1.87242e+11,1.7058e+10,"Europe & Central Asia","Other"
"122377","Azerbaijan",22516839529,2007,9423610302,13093229227,"Europe & Central Asia","Other"
"122394","Burundi",92221558.66,2007,433983778.3,-341762219.64,"Sub-Saharan Africa","Other"
"122411","Belgium",3.65618e+11,2007,3.47604e+11,1.8014e+10,"Europe & Central Asia","Other"
"122428","Benin",1348309543,2007,2102378049,-754068506,"Sub-Saharan Africa","Other"
"122445","Burkina Faso",714349651.2,2007,1684344020,-969994368.8,"Sub-Saharan Africa","Other"
"122462","Bangladesh",13530306979,2007,18268578048,-4738271069,"South Asia","Other"
"122479","Bulgaria",23262841148,2007,31626172148,-8363331000,"Europe & Central Asia","Other"
"122496","Bahrain",17314361702,2007,12626329787,4688031915,"Middle East & North Africa","Other"
"122513","Bosnia and Herzegovina",4276291113,2007,8907162351,-4630871238,"Europe & Central Asia","Other"
"122530","Belarus",27593429637,2007,30431314073,-2837884436,"Europe & Central Asia","Other"
"122547","Belize",788432250,2007,790029600,-1597350,"Latin America & Caribbean","Other"
"122564","Bolivia",5483635158,2007,4495769560,987865598,"Latin America & Caribbean","Other"
