"","Country","Region","Year","GDP per Capita","HDI"
"3574","Azerbaijan","Europe & Central Asia",2013,7875.756953,0.752
"3575","Bahrain","Middle East & North Africa",2013,24737.17178,0.807
"3576","Bangladesh","South Asia",2013,951.8894535,0.575
"3577","Barbados","Latin America & Caribbean",2013,16326.91348,0.796
"3578","Belarus","Europe & Central Asia",2013,7978.872615,0.804
"3579","Belgium","Europe & Central Asia",2013,46680.38982,0.908
"3580","Belize","Latin America & Caribbean",2013,4673.245037,0.705
"3581","Benin","Sub-Saharan Africa",2013,915.3281554,0.5
"3582","Bhutan","South Asia",2013,2350.882889,0.589
"3583","BosniaandHerzegovina","Europe & Central Asia",2013,5042.582213,0.747
"3584","Botswana","Sub-Saharan Africa",2013,7001.034418,0.693
"3585","Brazil","Latin America & Caribbean",2013,12216.90446,0.748
"3586","BruneiDarussalam","East Asia & Pacific",2013,44597.27968,0.853
"3587","Bulgaria","Europe & Central Asia",2013,7646.839866,0.792
"3588","BurkinaFaso","Sub-Saharan Africa",2013,699.781537,0.401
"3589","Burundi","Sub-Saharan Africa",2013,255.372691,0.414
"3590","Cambodia","East Asia & Pacific",2013,1013.665952,0.56
"3591","Cameroon","Sub-Saharan Africa",2013,1493.746567,0.535
"3592","Canada","North America",2013,52418.31506,0.911
"3593","CentralAfricanRepublic","Sub-Saharan Africa",2013,337.484979,0.344
"3594","Chad","Sub-Saharan Africa",2013,986.0103177,0.397
"3595","Chile","Latin America & Caribbean",2013,15941.39722,0.828
"3596","China","East Asia & Pacific",2013,7077.770765,0.729
"3597","Colombia","Latin America & Caribbean",2013,8065.960376,0.735
"3598","Comoros","Sub-Saharan Africa",2013,1504.931007,0.499
"3599","CostaRica","Latin America & Caribbean",2013,10569.66631,0.776
"3600","Croatia","Europe & Central Asia",2013,13663.51913,0.821
"3601","Cuba","Latin America & Caribbean",2013,6760.15344,0.765
"3602","Cyprus","Europe & Central Asia",2013,27942.30127,0.853
"3603","Denmark","Europe & Central Asia",2013,61191.19263,0.931
"3604","Djibouti","Middle East & North Africa",2013,1477.363042,0.463
"3605","Dominica","Latin America & Caribbean",2013,6933.413648,0.721
"3606","DominicanRepublic","Latin America & Caribbean",2013,6094.734904,0.713
"3607","Ecuador","Latin America & Caribbean",2013,6074.090829,0.734
"3608","ElSalvador","Latin America & Caribbean",2013,3515.947201,0.671
"3609","EquatorialGuinea","Sub-Saharan Africa",2013,20246.99308,0.59
"3610","Eritrea","Sub-Saharan Africa",2013,NA,0.425
"3611","Estonia","Europe & Central Asia",2013,19072.23852,0.862
"3612","Ethiopia","Sub-Saharan Africa",2013,502.1535887,0.438
"3613","Fiji","East Asia & Pacific",2013,4763.068956,0.727
"3614","Finland","Europe & Central Asia",2013,49638.07713,0.912
"3615","France","Europe & Central Asia",2013,42592.95152,0.889
"3616","Gabon","Sub-Saharan Africa",2013,9679.758914,0.687
"3617","Georgia","Europe & Central Asia",2013,4341.443895,0.757
"3618","Germany","Europe & Central Asia",2013,46530.91143,0.928
"3619","Ghana","Sub-Saharan Africa",2013,2401.754122,0.577
"3620","Greece","Europe & Central Asia",2013,21874.8195,0.856
"3621","Grenada","Latin America & Caribbean",2013,7956.076548,0.754
"3622","Guatemala","Latin America & Caribbean",2013,3452.834671,0.616
"3623","Guinea","Sub-Saharan Africa",2013,726.0893942,0.435
"3624","Guinea-Bissau","Sub-Saharan Africa",2013,621.9406736,0.44
"3625","Guyana","Latin America & Caribbean",2013,3941.114661,0.645
"3626","Haiti","Latin America & Caribbean",2013,810.2656073,0.486
"3627","Honduras","Latin America & Caribbean",2013,2136.771718,0.6
"3628","Hungary","Europe & Central Asia",2013,13668.22605,0.835
"3629","Iceland","Europe & Central Asia",2013,49522.23697,0.92
"3630","India","South Asia",2013,1452.195373,0.607
"3631","Indonesia","East Asia & Pacific",2013,3620.663981,0.681
"3632","Iraq","Middle East & North Africa",2013,6925.224046,0.666
"3633","Ireland","Europe & Central Asia",2013,51665.17831,0.911
"3634","Israel","Middle East & North Africa",2013,36343.89612,0.895
"3635","Italy","Europe & Central Asia",2013,35370.27526,0.876
"3636","Jamaica","Latin America & Caribbean",2013,4976.848781,0.726
"3637","Japan","East Asia & Pacific",2013,40454.44746,0.899
"3638","Jordan","Middle East & North Africa",2013,3992.867107,0.727
"3639","Kazakhstan","Europe & Central Asia",2013,13890.63177,0.788
"3640","Kenya","Sub-Saharan Africa",2013,1229.101069,0.566
"3641","Kiribati","East Asia & Pacific",2013,1705.56891,0.609
"3642","Kuwait","Middle East & North Africa",2013,48399.80782,0.795
"3643","Latvia","Europe & Central Asia",2013,15032.28201,0.833
"3644","Lebanon","Middle East & North Africa",2013,8807.901335,0.751
"3645","Lesotho","Sub-Saharan Africa",2013,1192.998766,0.505
"3646","Liberia","Sub-Saharan Africa",2013,715.5370459,0.429
"3647","Libya","Middle East & North Africa",2013,10571.85076,0.707
"3648","Lithuania","Europe & Central Asia",2013,15693.78673,0.836
"3649","Luxembourg","Europe & Central Asia",2013,113625.1329,0.892
"3650","Madagascar","Sub-Saharan Africa",2013,461.7230722,0.509
"3651","Malawi","Sub-Saharan Africa",2013,332.9210249,0.461
"3652","Malaysia","East Asia & Pacific",2013,10882.2891,0.785
"3653","Maldives","South Asia",2013,8291.485295,0.696
"3654","Mali","Sub-Saharan Africa",2013,803.8935757,0.408
"3655","Malta","Middle East & North Africa",2013,23820.36341,0.856
"3656","Mauritania","Sub-Saharan Africa",2013,1450.577949,0.508
"3657","Mauritius","Sub-Saharan Africa",2013,9637.00265,0.772
"3658","Mexico","Latin America & Caribbean",2013,10400.56316,0.756
"3659","Mongolia","East Asia & Pacific",2013,4385.379355,0.729
"3660","Montenegro","Europe & Central Asia",2013,7186.431924,0.803
"3661","Morocco","Middle East & North Africa",2013,3111.762887,0.645
"3662","Mozambique","Sub-Saharan Africa",2013,605.9856082,0.423
"3663","Myanmar","East Asia & Pacific",2013,1171.464477,0.558
"3664","Namibia","Sub-Saharan Africa",2013,5490.041314,0.628
"3665","Nepal","South Asia",2013,688.6172788,0.554
"3666","Netherlands","Europe & Central Asia",2013,52184.06185,0.923
"3667","NewZealand","East Asia & Pacific",2013,42949.32684,0.907
"3668","Nicaragua","Latin America & Caribbean",2013,1847.198049,0.639
"3669","Niger","Sub-Saharan Africa",2013,416.1401152,0.34
"3670","Nigeria","Sub-Saharan Africa",2013,2996.964303,0.519
"3671","Norway","Europe & Central Asia",2013,103059.2482,0.946
"3672","Oman","Middle East & North Africa",2013,21227.21235,0.812
"3673","Pakistan","South Asia",2013,1272.441061,0.538
"3674","Panama","Latin America & Caribbean",2013,11879.75653,0.776
"3675","PapuaNewGuinea","East Asia & Pacific",2013,2800.169029,0.534
"3676","Paraguay","Latin America & Caribbean",2013,5967.656872,0.695
"3677","Peru","Latin America & Caribbean",2013,6583.116248,0.736
"3678","Philippines","East Asia & Pacific",2013,2760.289146,0.685
"3679","Poland","Europe & Central Asia",2013,13780.19061,0.85
"3680","Portugal","Europe & Central Asia",2013,21618.73534,0.837
"3681","Qatar","Middle East & North Africa",2013,88304.87958,0.854
"3682","Romania","Europe & Central Asia",2013,9555.244217,0.8
"3683","RussianFederation","Europe & Central Asia",2013,16007.08999,0.804
"3684","Rwanda","Sub-Saharan Africa",2013,688.8223493,0.503
"3685","Samoa","East Asia & Pacific",2013,4219.024862,0.7
"3686","SaoTomeandPrincipe","Sub-Saharan Africa",2013,1619.528517,0.56
"3687","SaudiArabia","Middle East & North Africa",2013,24934.38614,0.844
"3688","Senegal","Sub-Saharan Africa",2013,1342.758689,0.481
"3689","Serbia","Europe & Central Asia",2013,6353.826383,0.771
"3690","Seychelles","Sub-Saharan Africa",2013,14765.68233,0.779
"3691","SierraLeone","Sub-Saharan Africa",2013,710.8186998,0.419
"3692","Singapore","East Asia & Pacific",2013,56389.18178,0.923
"3693","Slovenia","Europe & Central Asia",2013,23357.9392,0.885
"3694","SolomonIslands","East Asia & Pacific",2013,2004.899972,0.539
"3695","SouthAfrica","Sub-Saharan Africa",2013,6819.062302,0.675
"3696","Spain","Europe & Central Asia",2013,29211.77375,0.875
"3697","SriLanka","South Asia",2013,3610.289363,0.759
"3698","Sudan","Sub-Saharan Africa",2013,1955.660799,0.475
"3699","Suriname","Latin America & Caribbean",2013,9491.570453,0.715
"3700","Sweden","Europe & Central Asia",2013,60347.68749,0.912
"3701","Switzerland","Europe & Central Asia",2013,85112.4644,0.938
"3702","SyrianArabRepublic","Middle East & North Africa",2013,NA,0.572
"3703","Tajikistan","Europe & Central Asia",2013,1040.137412,0.646
"3704","Thailand","East Asia & Pacific",2013,6168.394881,0.728
"3705","Togo","Sub-Saharan Africa",2013,613.4402094,0.472
"3706","Tonga","East Asia & Pacific",2013,4278.884567,0.716
"3707","TrinidadandTobago","Latin America & Caribbean",2013,19713.37929,0.779
"3708","Tunisia","Middle East & North Africa",2013,4199.084678,0.723
"3709","Turkey","Europe & Central Asia",2013,12542.72093,0.771
"3710","Turkmenistan","Europe & Central Asia",2013,7304.420525,0.692
"3711","Uganda","Sub-Saharan Africa",2013,655.0495315,0.496
"3712","Ukraine","Europe & Central Asia",2013,4029.715504,0.745
"3713","UnitedArabEmirates","Middle East & North Africa",2013,43315.14149,0.851
"3714","UnitedKingdom","Europe & Central Asia",2013,42938.42518,0.915
"3715","UnitedStates","North America",2013,53106.9155,0.916
"3716","Uruguay","Latin America & Caribbean",2013,16881.20568,0.797
"3717","Uzbekistan","Europe & Central Asia",2013,1907.551233,0.69
"3718","Vanuatu","East Asia & Pacific",2013,3167.343056,0.597
"3719","Zambia","Sub-Saharan Africa",2013,1850.793359,0.574
"3720","Zimbabwe","Sub-Saharan Africa",2013,1268.126633,0.516
"3721","Albania","Europe & Central Asia",2014,4578.667934,0.773
"3722","Algeria","Middle East & North Africa",2014,5466.425778,0.747
"3723","Angola","Sub-Saharan Africa",2014,5412.692348,0.564
"3724","AntiguaandBarbuda","Latin America & Caribbean",2014,12900.903,0.77
"3725","Argentina","Latin America & Caribbean",2014,12245.25645,0.82
"3726","Armenia","Europe & Central Asia",2014,3994.712355,0.745
"3727","Australia","East Asia & Pacific",2014,62403.09553,0.933
"3728","Austria","Europe & Central Asia",2014,51717.49594,0.901
"3729","Azerbaijan","Europe & Central Asia",2014,7891.313147,0.758
"3730","Bahrain","Middle East & North Africa",2014,24983.37902,0.81
"3731","Bangladesh","South Asia",2014,1084.56543,0.583
"3732","Barbados","Latin America & Caribbean",2014,16261.79932,0.796
"3733","Belarus","Europe & Central Asia",2014,8318.51269,0.807
"3734","Belgium","Europe & Central Asia",2014,47355.31201,0.909
"3735","Belize","Latin America & Caribbean",2014,4813.718033,0.706
"3736","Benin","Sub-Saharan Africa",2014,943.686575,0.505
"3737","Bhutan","South Asia",2014,2522.794953,0.599
"3738","BosniaandHerzegovina","Europe & Central Asia",2014,5204.243718,0.754
"3739","Botswana","Sub-Saharan Africa",2014,7493.752924,0.701
"3740","Brazil","Latin America & Caribbean",2014,12026.61939,0.752
"3741","BruneiDarussalam","East Asia & Pacific",2014,41530.66898,0.853
"3742","Bulgaria","Europe & Central Asia",2014,7864.760672,0.797
"3743","BurkinaFaso","Sub-Saharan Africa",2014,703.8216565,0.405
"3744","Burundi","Sub-Saharan Africa",2014,273.538285,0.421
"3745","Cambodia","East Asia & Pacific",2014,1093.762067,0.566
"3746","Cameroon","Sub-Saharan Africa",2014,1571.182535,0.543
"3747","Canada","North America",2014,50633.20882,0.918
"3748","CentralAfricanRepublic","Sub-Saharan Africa",2014,377.1321263,0.349
"3749","Chad","Sub-Saharan Africa",2014,1025.998515,0.403
"3750","Chile","Latin America & Caribbean",2014,14794.31583,0.833
"3751","China","East Asia & Pacific",2014,7683.502613,0.738
"3752","Colombia","Latin America & Caribbean",2014,7974.406373,0.738
"3753","Comoros","Sub-Saharan Africa",2014,1511.826037,0.501
"3754","CostaRica","Latin America & Caribbean",2014,10630.9979,0.78
"3755","Croatia","Europe & Central Asia",2014,13606.89344,0.824
"3756","Cuba","Latin America & Caribbean",2014,7050.493249,0.768
"3757","Cyprus","Europe & Central Asia",2014,27407.15286,0.856
"3758","Denmark","Europe & Central Asia",2014,62548.98502,0.928
"3759","Djibouti","Middle East & North Africa",2014,1595.146365,0.467
"3760","Dominica","Latin America & Caribbean",2014,7193.668111,0.724
"3761","DominicanRepublic","Latin America & Caribbean",2014,6348.837769,0.718
"3762","Ecuador","Latin America & Caribbean",2014,6396.630483,0.742
"3763","ElSalvador","Latin America & Caribbean",2014,3595.790733,0.67
"3764","EquatorialGuinea","Sub-Saharan Africa",2014,19245.65151,0.59
"3765","Eritrea","Sub-Saharan Africa",2014,NA,0.428
"3766","Estonia","Europe & Central Asia",2014,20247.1993,0.864
"3767","Ethiopia","Sub-Saharan Africa",2014,571.1622759,0.445
"3768","Fiji","East Asia & Pacific",2014,5061.397575,0.73
"3769","Finland","Europe & Central Asia",2014,49914.61864,0.914
"3770","France","Europe & Central Asia",2014,43008.65257,0.894
"3771","Gabon","Sub-Saharan Africa",2014,9692.182125,0.693
"3772","Georgia","Europe & Central Asia",2014,4438.68465,0.765
"3773","Germany","Europe & Central Asia",2014,48142.8272,0.93
"3774","Ghana","Sub-Saharan Africa",2014,1987.983363,0.576
"3775","Greece","Europe & Central Asia",2014,21760.9798,0.864
"3776","Grenada","Latin America & Caribbean",2014,8569.926734,0.761
"3777","Guatemala","Latin America & Caribbean",2014,3687.763767,0.643
"3778","Guinea","Sub-Saharan Africa",2014,743.5912878,0.44
"3779","Guinea-Bissau","Sub-Saharan Africa",2014,610.4684902,0.445
"3780","Guyana","Latin America & Caribbean",2014,4031.531939,0.648
"3781","Haiti","Latin America & Caribbean",2014,830.1138816,0.49
"3782","Honduras","Latin America & Caribbean",2014,2242.707459,0.603
"3783","Hungary","Europe & Central Asia",2014,14197.837,0.833
"3784","Iceland","Europe & Central Asia",2014,54242.05468,0.925
"3785","India","South Asia",2014,1576.004018,0.618
"3786","Indonesia","East Asia & Pacific",2014,3491.595887,0.683
"3787","Iraq","Middle East & North Africa",2014,6703.074737,0.666
"3788","Ireland","Europe & Central Asia",2014,55628.18271,0.921
"3789","Israel","Middle East & North Africa",2014,37733.85658,0.899
"3790","Italy","Europe & Central Asia",2014,35396.66572,0.874
"3791","Jamaica","Latin America & Caribbean",2014,4839.892104,0.728
"3792","Japan","East Asia & Pacific",2014,38109.41211,0.903
"3793","Jordan","Middle East & North Africa",2014,4066.940775,0.73
"3794","Kazakhstan","Europe & Central Asia",2014,12807.26069,0.793
"3795","Kenya","Sub-Saharan Africa",2014,1335.123148,0.572
"3796","Kiribati","East Asia & Pacific",2014,1626.893872,0.616
"3797","Kuwait","Middle East & North Africa",2014,42996.31522,0.799
"3798","Latvia","Europe & Central Asia",2014,15716.36907,0.838
"3799","Lebanon","Middle East & North Africa",2014,8660.036928,0.751
"3800","Lesotho","Sub-Saharan Africa",2014,1218.466106,0.509
"3801","Liberia","Sub-Saharan Africa",2014,716.0529087,0.431
"3802","Libya","Middle East & North Africa",2014,6631.529047,0.695
"3803","Lithuania","Europe & Central Asia",2014,16545.12267,0.851
"3804","Luxembourg","Europe & Central Asia",2014,118823.6484,0.895
"3805","Madagascar","Sub-Saharan Africa",2014,452.4631926,0.512
"3806","Malawi","Sub-Saharan Africa",2014,354.3189898,0.468
"3807","Malaysia","East Asia & Pacific",2014,11183.72943,0.79
"3808","Maldives","South Asia",2014,9056.65344,0.705
"3809","Mali","Sub-Saharan Africa",2014,845.720641,0.414
"3810","Malta","Middle East & North Africa",2014,25811.878,0.862
"3811","Mauritania","Sub-Saharan Africa",2014,1326.668654,0.514
"3812","Mauritius","Sub-Saharan Africa",2014,10153.93822,0.782
"3813","Mexico","Latin America & Caribbean",2014,10582.41053,0.761
"3814","Mongolia","East Asia & Pacific",2014,4181.583313,0.734
"3815","Montenegro","Europe & Central Asia",2014,7378.341022,0.805
"3816","Morocco","Middle East & North Africa",2014,3160.250851,0.65
"3817","Mozambique","Sub-Saharan Africa",2014,623.2867539,0.427
"3818","Myanmar","East Asia & Pacific",2014,1260.418504,0.564
"3819","Namibia","Sub-Saharan Africa",2014,5392.712421,0.636
"3820","Nepal","South Asia",2014,706.2386977,0.56
"3821","Netherlands","Europe & Central Asia",2014,52830.17423,0.924
"3822","NewZealand","East Asia & Pacific",2014,44560.64037,0.91
"3823","Nicaragua","Latin America & Caribbean",2014,1975.464707,0.649
"3824","Niger","Sub-Saharan Africa",2014,429.7909578,0.345
"3825","Nigeria","Sub-Saharan Africa",2014,3221.678116,0.524
"3826","Norway","Europe & Central Asia",2014,97199.9191,0.946
"3827","Oman","Middle East & North Africa",2014,20469.13865,0.815
"3828","Pakistan","South Asia",2014,1316.980966,0.548
"3829","Panama","Latin America & Caribbean",2014,12787.3062,0.781
"3830","PapuaNewGuinea","East Asia & Pacific",2014,2973.270549,0.536
"3831","Paraguay","Latin America & Caribbean",2014,6146.664055,0.698
"3832","Peru","Latin America & Caribbean",2014,6492.053208,0.746
"3833","Philippines","East Asia & Pacific",2014,2842.938353,0.689
"3834","Poland","Europe & Central Asia",2014,14345.18606,0.842
"3835","Portugal","Europe & Central Asia",2014,22077.53613,0.839
"3836","Qatar","Middle East & North Africa",2014,86852.71019,0.853
"3837","Romania","Europe & Central Asia",2014,10026.97358,0.802
"3838","RussianFederation","Europe & Central Asia",2014,14125.90873,0.807
"3839","Rwanda","Sub-Saharan Africa",2014,706.5967098,0.509
"3840","Samoa","East Asia & Pacific",2014,4187.230599,0.703
"3841","SaoTomeandPrincipe","Sub-Saharan Africa",2014,1824.379217,0.567
"3842","SaudiArabia","Middle East & North Africa",2014,24575.40304,0.852
"3843","Senegal","Sub-Saharan Africa",2014,1359.189351,0.486
"3844","Serbia","Europe & Central Asia",2014,6200.173221,0.775
"3845","Seychelles","Sub-Saharan Africa",2014,14700.36313,0.786
"3846","SierraLeone","Sub-Saharan Africa",2014,708.4394757,0.423
"3847","Singapore","East Asia & Pacific",2014,56957.07857,0.928
"3848","Slovenia","Europe & Central Asia",2014,24202.43084,0.887
"3849","SolomonIslands","East Asia & Pacific",2014,2036.942056,0.539
"3850","SouthAfrica","Sub-Saharan Africa",2014,6429.02395,0.685
"3851","Spain","Europe & Central Asia",2014,29623.16445,0.88
